,sh.600000,sh.600016,sh.600019,sh.600028,sh.600029,sh.600030,sh.600031,sh.600036,sh.600048,sh.600050,sh.600104,sh.600196,sh.600276,sh.600309,sh.600340,sh.600519,sh.600585,sh.600690,sh.600703,sh.600837,sh.600887,sh.601066,sh.601088,sh.601111,sh.601138,sh.601166,sh.601186,sh.601211,sh.601229,sh.601288,sh.601318,sh.601319,sh.601328,sh.601336,sh.601390,sh.601398,sh.601601,sh.601628,sh.601668,sh.601688,sh.601766,sh.601800,sh.601818,sh.601857,sh.601888,sh.601939,sh.601988,sh.601989,sh.603259,sh.603993
2019-04-19,12.01,6.63,7.74,5.87,8.88,24.5,13.13,36.0,14.2,7.15,29.63,29.72,64.45,47.32,33.69,952.56,42.58,18.36,13.15,14.52,31.14,24.14,20.49,11.0,17.89,20.3,11.99,20.21,12.79,3.85,87.0,9.61,6.42,64.43,7.55,5.98,39.39,31.38,6.6,21.92,9.4,14.15,4.32,7.66,78.64,7.62,4.03,6.69,92.95,4.85
2019-04-22,11.71,6.5,7.58,5.93,8.47,23.79,12.19,34.8,13.4,7.23,28.42,29.15,62.14,46.75,31.9,949.2,40.71,17.68,13.18,13.9,30.98,25.17,20.01,10.4,17.08,19.37,11.76,19.73,12.73,3.78,84.96,9.48,6.27,62.0,7.46,5.83,37.83,29.88,6.4,21.3,9.26,13.79,4.22,7.73,78.0,7.37,3.93,6.51,91.8,4.62
2019-04-23,11.7,6.47,7.55,5.88,8.32,23.95,12.29,35.23,13.4,7.03,28.41,28.93,62.84,47.8,31.93,974.95,40.62,17.7,13.5,14.05,30.48,27.18,19.89,10.2,17.18,19.41,11.44,19.8,12.85,3.77,86.06,9.58,6.27,61.03,7.32,5.81,37.4,30.13,6.38,21.43,9.08,13.31,4.24,7.7,77.4,7.39,3.95,6.17,89.25,4.55
2019-04-24,11.62,6.44,7.56,5.82,8.36,24.18,12.33,35.8,13.36,7.1,28.42,29.14,62.85,46.82,31.66,970.0,40.72,17.47,14.33,14.19,30.74,26.76,19.9,10.3,16.93,19.4,11.54,19.86,12.77,3.77,85.03,9.51,6.25,60.81,7.35,5.81,37.11,29.7,6.4,21.57,9.1,13.41,4.23,7.65,78.83,7.41,3.91,6.12,88.9,4.6
2019-04-25,11.54,6.38,7.23,5.73,8.2,23.5,11.88,35.43,13.3,6.82,27.39,28.58,63.9,45.53,31.22,952.37,39.5,17.02,14.1,13.83,30.45,27.02,19.54,9.97,16.17,19.25,11.12,19.33,12.5,3.74,83.4,9.44,6.23,59.86,7.16,5.73,36.8,29.49,6.22,21.19,8.86,12.72,4.19,7.51,79.32,7.33,3.89,5.89,88.1,4.45
2019-04-26,11.32,6.28,7.19,5.66,8.04,23.59,11.92,34.36,13.24,6.71,26.58,28.33,62.33,43.99,30.58,945.0,39.49,16.75,14.16,14.3,30.0,27.75,19.37,9.84,16.01,18.95,10.8,19.32,12.24,3.72,83.11,9.15,6.18,59.1,7.0,5.71,36.21,30.08,6.1,21.3,8.66,12.44,4.09,7.42,77.3,7.26,3.86,5.77,88.29,4.37
2019-04-29,11.48,6.38,7.16,5.66,8.27,23.02,12.3,35.33,13.46,6.71,26.72,28.88,65.32,45.3,30.9,971.97,40.3,16.67,13.53,13.93,30.75,24.98,19.52,9.98,15.5,19.44,10.78,18.92,12.37,3.74,86.43,8.6,6.24,58.09,6.96,5.8,36.78,30.99,6.14,20.47,8.5,12.29,4.17,7.4,79.98,7.41,3.89,5.53,89.99,4.17
2019-04-30,11.97,6.4,7.17,5.68,8.48,23.04,12.25,34.45,13.49,6.67,27.38,29.1,65.75,45.23,31.42,974.0,39.95,17.18,13.06,13.98,31.0,23.36,19.69,10.15,15.42,19.92,10.84,18.83,12.67,3.76,86.1,8.59,6.26,57.45,7.04,5.81,36.18,30.3,6.13,20.4,8.64,12.32,4.17,7.41,77.49,7.44,3.89,5.67,88.52,4.21
2019-05-06,11.8,6.23,6.9,5.44,7.65,20.74,11.4,33.91,12.83,6.06,26.12,26.56,64.2,42.5,29.2,906.0,38.51,16.32,11.75,12.58,30.0,21.02,18.89,9.18,13.92,19.34,10.04,17.14,12.31,3.65,81.2,7.81,6.19,52.38,6.73,5.72,34.3,27.58,5.79,18.36,8.16,11.11,4.04,7.34,76.01,7.15,3.78,5.12,80.84,3.91
2019-05-07,11.8,6.24,6.87,5.45,7.76,20.75,12.12,33.71,12.94,6.08,26.17,26.99,66.14,42.99,29.8,890.0,39.18,16.76,11.64,12.67,30.55,21.66,18.9,9.25,14.18,19.13,10.1,17.22,12.13,3.66,81.17,7.92,6.12,52.12,6.74,5.66,34.03,27.67,5.84,18.45,8.23,11.42,4.04,7.29,76.4,7.11,3.78,5.17,80.85,3.97
2019-05-08,11.51,6.19,6.74,5.38,7.63,20.27,11.85,33.13,12.84,5.97,25.93,26.65,64.23,42.61,29.7,884.4,38.45,16.49,11.67,12.37,30.14,20.67,18.54,9.09,13.96,18.63,10.0,16.95,11.82,3.61,78.78,7.87,6.05,51.15,6.68,5.59,33.23,27.0,5.76,18.29,8.15,11.43,3.98,7.24,73.41,7.01,3.72,5.17,80.0,3.97
2019-05-09,11.12,6.12,6.68,5.35,7.41,19.78,11.86,32.42,12.51,5.82,25.55,25.71,62.5,40.34,28.9,858.81,37.72,15.9,11.44,12.05,29.18,20.43,18.36,8.79,13.83,18.02,9.93,16.74,11.6,3.59,76.66,7.98,6.0,49.95,6.62,5.52,32.11,26.0,5.65,18.08,8.1,11.33,3.92,7.21,73.65,6.9,3.69,5.11,74.76,3.93
2019-05-10,11.32,6.19,6.87,5.43,7.62,20.64,12.45,33.61,12.97,6.07,26.33,26.5,64.12,42.1,29.74,907.12,38.99,16.43,12.16,12.77,30.26,21.84,18.61,9.12,14.22,18.48,10.12,17.47,11.79,3.65,81.38,8.36,6.05,53.24,6.73,5.61,33.75,27.01,5.73,18.99,8.21,11.54,3.96,7.28,77.15,7.0,3.75,5.28,78.28,4.0
2019-05-13,11.31,6.14,6.76,5.37,7.4,20.04,12.21,32.8,12.81,5.95,25.52,25.94,64.17,40.07,30.08,892.0,38.31,15.74,11.68,12.43,30.4,21.35,18.54,8.8,13.88,18.16,9.97,16.94,11.56,3.6,78.65,8.14,5.99,51.18,6.65,5.54,32.76,25.43,5.67,18.49,8.11,11.4,3.91,7.24,77.02,6.96,3.71,5.18,79.8,3.91
2019-05-14,11.21,6.11,6.67,5.36,7.21,19.88,11.96,32.56,12.84,5.99,25.26,25.71,63.03,40.19,29.98,886.57,38.14,15.79,11.69,12.32,30.02,21.31,18.41,8.68,13.61,18.16,9.89,16.77,11.51,3.58,78.3,8.02,5.97,50.86,6.64,5.52,32.7,25.73,5.63,18.17,8.03,11.32,3.88,7.22,75.15,6.92,3.68,5.14,80.57,3.89
2019-05-15,11.32,6.15,6.8,5.4,7.33,20.3,12.14,33.63,12.95,6.09,25.71,26.37,65.41,41.02,30.29,927.0,39.6,16.27,10.99,12.64,31.03,22.36,18.6,8.86,13.89,18.56,9.99,16.94,11.59,3.61,80.54,8.23,6.0,52.35,6.68,5.57,33.55,26.12,5.7,18.56,8.08,11.43,3.9,7.27,77.8,7.02,3.75,5.19,81.51,3.93
2019-05-16,11.3,6.14,6.84,5.44,7.41,20.23,12.15,33.67,12.98,6.03,26.03,26.6,64.28,41.0,31.36,929.91,40.41,16.38,10.45,12.57,31.4,22.17,18.77,8.91,13.83,18.55,10.09,16.9,11.58,3.62,80.97,8.24,6.0,51.92,6.71,5.59,33.3,26.03,5.73,18.56,8.13,11.47,3.91,7.28,79.0,7.0,3.78,5.23,81.47,4.05
2019-05-17,11.24,6.08,6.76,5.41,7.14,19.64,11.7,33.31,12.62,5.85,25.48,25.87,62.76,39.82,30.71,906.79,38.95,15.78,9.97,12.09,30.41,21.11,18.47,8.5,13.2,18.29,9.89,16.3,11.35,3.61,79.1,8.0,5.96,49.86,6.55,5.57,32.57,25.35,5.63,17.92,7.99,11.16,3.87,7.2,77.19,6.92,3.73,5.05,80.46,3.92
2019-05-20,11.34,6.11,6.75,5.46,7.07,19.87,11.59,33.28,12.57,5.88,24.88,25.2,60.25,38.62,30.0,884.96,38.44,15.82,8.97,12.14,30.08,21.74,18.28,8.34,13.2,18.21,9.82,16.42,11.4,3.65,77.87,8.17,5.97,49.31,6.53,5.61,32.82,25.52,5.54,17.99,8.0,11.11,3.88,7.23,76.01,6.96,3.82,5.08,78.49,3.94
2019-05-21,11.32,6.12,6.76,5.48,7.18,20.23,11.89,33.63,12.7,6.02,24.96,25.71,60.81,40.72,30.21,895.0,39.45,16.22,9.87,12.26,30.25,22.35,18.43,8.44,13.5,18.34,9.87,16.56,11.46,3.67,78.2,8.21,5.99,50.24,6.58,5.64,33.51,25.76,5.56,18.47,8.04,11.18,3.91,7.23,76.32,7.0,3.8,5.17,81.12,4.06
2019-05-22,11.16,6.11,6.66,5.45,7.19,20.14,11.95,33.53,12.74,5.96,24.49,25.75,61.06,40.89,29.67,888.0,39.26,16.06,10.1,12.15,30.3,21.96,18.38,8.5,13.37,18.2,9.58,16.35,11.4,3.67,77.64,8.12,5.99,50.02,6.51,5.65,33.6,25.45,5.48,18.42,7.95,10.93,3.9,7.19,76.97,6.98,3.81,5.1,81.97,4.01
2019-05-23,11.1,6.08,6.62,5.46,7.03,20.05,11.9,33.35,12.57,5.84,23.34,25.27,59.61,40.11,29.07,861.0,38.8,16.11,10.04,12.04,29.91,22.19,18.21,8.26,13.04,18.05,9.39,16.28,11.23,3.68,75.44,8.08,5.96,49.4,6.44,5.65,32.89,25.14,5.48,18.53,7.81,10.96,3.87,7.2,75.33,6.96,3.79,5.03,79.09,3.92
2019-05-24,11.11,6.1,6.66,5.39,7.15,20.07,12.03,33.6,12.57,5.72,23.47,25.1,60.07,40.14,28.8,878.5,39.15,16.12,9.66,12.02,29.9,22.5,18.35,8.36,12.9,18.24,9.38,16.29,11.41,3.69,76.5,8.25,5.99,49.84,6.45,5.7,32.9,25.3,5.51,18.6,7.79,10.95,3.86,7.16,75.3,7.01,3.79,4.98,79.71,3.88
2019-05-27,11.22,6.14,6.75,5.43,7.29,20.63,12.31,33.78,12.68,5.86,23.72,25.26,61.2,38.55,29.36,879.0,39.17,16.15,10.63,12.38,30.01,23.76,18.44,8.54,13.26,18.11,9.47,16.63,11.49,3.7,77.18,8.44,5.99,50.43,6.52,5.65,33.08,25.66,5.57,19.24,7.9,11.08,3.89,7.18,75.79,6.99,3.81,5.1,80.39,3.94
2019-05-28,11.29,6.18,7.0,5.44,7.29,20.59,12.65,34.38,12.38,6.05,24.78,25.56,62.52,38.9,29.95,888.0,39.76,16.3,10.86,12.3,30.35,23.53,18.58,8.52,13.4,18.05,9.58,16.6,11.51,3.72,78.19,8.36,6.0,51.0,6.5,5.67,33.41,25.71,5.6,19.3,8.05,11.13,3.92,7.18,78.0,7.01,3.84,5.16,79.0,3.95
2019-05-29,11.12,6.13,6.94,5.41,7.21,20.55,12.58,34.25,12.23,5.97,24.29,25.29,61.91,39.42,29.54,911.91,39.79,16.05,11.07,12.32,29.92,23.97,18.48,8.5,13.63,17.68,9.47,16.45,11.38,3.68,79.78,9.1,5.97,54.8,6.45,5.65,35.81,26.95,5.57,19.17,7.99,11.04,3.87,7.15,76.7,6.96,3.84,5.21,79.72,4.0
2019-05-30,11.11,6.13,6.92,5.47,7.15,20.21,12.35,34.3,12.17,5.93,24.05,24.88,61.91,38.52,29.55,905.3,39.28,15.86,10.94,12.19,30.06,23.52,18.66,8.42,13.47,17.6,9.42,16.24,11.32,3.71,79.09,9.06,5.98,52.78,6.43,5.67,34.95,26.37,5.6,18.7,7.97,10.93,3.88,7.19,75.82,6.99,3.89,5.14,79.0,4.1
2019-05-31,11.13,6.11,6.3,5.43,7.19,20.13,12.07,34.21,12.16,5.93,23.95,24.74,62.16,38.04,29.63,890.0,39.55,15.9,10.72,12.1,30.01,23.0,18.39,8.46,13.68,17.57,9.4,16.07,11.26,3.68,79.0,9.06,5.96,51.6,6.43,5.61,34.42,26.12,5.61,18.63,7.91,10.92,3.84,7.15,77.39,6.98,3.88,5.13,79.2,4.03
2019-06-03,11.28,6.17,6.38,5.44,7.31,20.19,11.96,34.4,12.18,6.09,24.4,24.66,63.22,38.29,29.4,892.0,39.35,16.05,10.78,12.29,30.59,23.43,18.56,8.81,13.38,17.65,9.46,16.04,11.38,3.73,79.25,9.15,5.99,51.8,6.43,5.7,34.71,26.21,5.63,18.82,7.92,10.91,3.89,7.13,76.62,7.01,3.7,5.13,78.31,3.98
2019-06-04,11.35,6.18,6.35,5.43,7.19,20.13,11.97,34.03,12.15,6.13,24.67,23.91,62.03,38.23,29.08,875.3,38.21,15.78,10.37,12.42,30.29,23.4,18.7,8.8,13.08,17.67,9.34,15.9,11.4,3.75,77.97,8.81,6.03,49.99,6.39,5.73,34.32,26.04,5.59,18.88,7.9,10.87,3.9,7.1,75.7,7.08,3.7,5.04,77.52,3.9
2019-06-05,11.41,6.19,6.34,5.48,7.2,20.33,12.09,33.95,12.56,6.33,24.52,22.81,59.0,38.01,29.61,871.6,37.9,15.73,10.58,12.73,30.12,23.28,18.91,8.86,13.08,17.81,9.44,15.98,11.41,3.77,77.5,8.7,6.07,49.54,6.42,5.76,33.83,26.06,5.66,18.96,7.91,10.95,3.92,7.1,74.55,7.16,3.72,5.03,77.19,3.91
2019-06-06,11.47,6.2,6.3,5.48,7.06,20.07,11.95,33.9,12.54,6.08,24.56,22.45,57.98,37.81,29.3,862.13,38.28,15.56,10.28,12.58,30.0,22.73,18.86,8.7,12.83,17.86,9.38,15.9,11.47,3.77,77.11,8.57,6.07,49.17,6.38,5.73,33.88,26.07,5.67,18.75,7.87,10.83,3.92,7.03,73.93,7.16,3.72,5.0,77.17,3.86
2019-06-10,11.61,6.23,6.35,5.54,6.98,20.08,12.21,34.74,12.79,6.17,24.28,22.67,58.63,38.26,29.7,871.08,38.84,15.97,10.12,12.39,30.68,20.84,19.15,8.6,11.68,18.18,9.52,16.04,11.52,3.79,79.1,8.69,6.11,50.56,6.41,5.78,34.6,26.45,5.74,18.39,7.99,10.93,3.94,7.05,75.94,7.28,3.74,5.0,78.85,3.91
2019-06-11,11.42,6.28,6.47,5.3,7.25,21.09,12.92,35.42,12.93,6.28,24.55,23.58,60.12,40.1,30.6,910.89,40.69,16.42,11.13,13.12,32.43,22.03,19.35,8.99,12.1,18.42,10.16,16.68,11.63,3.81,81.7,9.13,6.15,52.01,6.63,5.79,35.24,27.06,5.97,19.37,8.2,11.5,3.97,7.11,78.7,7.3,3.76,5.15,81.02,4.04
2019-06-12,11.6,6.27,6.4,5.26,7.23,20.81,12.9,35.33,12.84,6.18,24.74,23.27,60.35,39.78,30.28,906.7,40.94,16.31,11.1,12.88,31.75,21.31,19.45,9.02,11.91,18.35,10.11,16.5,11.7,3.81,80.52,8.96,6.17,51.64,6.64,5.76,34.96,26.79,5.93,19.25,8.14,11.32,3.98,7.06,79.05,7.25,3.73,5.09,80.78,4.06
2019-06-13,11.7,6.28,6.39,5.25,7.18,21.01,12.95,35.25,12.73,6.16,24.58,23.51,61.3,39.58,29.9,910.0,40.72,16.24,10.98,12.97,31.56,21.04,19.51,8.86,11.94,18.35,9.97,16.57,11.68,3.78,80.49,9.04,6.16,51.37,6.57,5.73,35.06,26.79,5.92,19.46,8.08,11.2,3.96,7.06,78.5,7.22,3.73,5.08,80.9,4.05
2019-06-14,11.79,6.29,6.38,5.21,7.09,20.66,12.79,35.35,12.88,6.07,24.3,23.28,61.28,38.84,29.98,913.0,40.79,16.33,10.67,12.74,31.78,20.3,19.7,8.73,11.81,18.35,9.77,16.18,11.63,3.76,79.75,8.93,6.17,50.6,6.47,5.74,34.85,26.58,5.73,19.28,8.04,11.05,3.94,7.0,79.46,7.22,3.73,5.29,82.2,4.02
2019-06-17,11.77,6.28,6.42,5.23,7.12,20.73,12.75,35.6,12.84,6.07,24.36,24.18,61.6,38.66,29.9,911.6,41.0,16.14,10.79,12.87,31.51,20.07,20.08,8.75,11.69,18.44,9.91,16.36,11.64,3.8,79.92,8.91,6.18,50.8,6.48,5.74,35.14,26.74,5.72,19.45,8.07,11.1,3.96,7.01,81.3,7.26,3.74,5.25,85.0,4.02
2019-06-18,11.82,6.31,6.42,5.26,7.13,20.85,12.88,36.02,12.8,6.07,24.1,23.87,62.59,38.9,30.11,917.0,40.76,16.33,10.67,12.78,31.52,19.8,20.13,8.82,11.65,18.49,9.89,16.43,11.66,3.82,80.97,8.95,6.18,51.34,6.47,5.74,35.49,26.83,5.68,19.45,8.05,11.03,3.97,6.93,80.03,7.35,3.76,5.21,85.05,3.96
2019-06-19,11.88,6.34,6.46,5.29,7.35,21.55,12.9,36.8,12.84,6.1,24.42,24.09,64.38,39.9,30.09,932.01,39.5,16.53,10.86,13.08,31.75,20.27,20.01,9.22,11.84,18.11,9.89,16.72,11.74,3.65,83.54,9.05,6.23,51.86,6.5,5.78,36.02,26.82,5.76,20.32,8.12,11.13,4.0,6.94,82.67,7.46,3.78,5.26,85.72,4.0
2019-06-20,12.2,6.4,6.51,5.36,7.59,23.05,13.18,38.38,13.2,6.25,24.99,24.82,65.51,41.54,30.6,975.0,40.55,16.99,11.14,14.02,32.62,22.3,20.12,9.51,11.95,18.78,10.07,17.61,11.95,3.67,88.5,9.78,6.28,54.44,6.61,5.84,37.2,28.38,5.86,22.28,8.18,11.36,4.04,6.98,85.68,7.54,3.81,5.37,86.33,4.06
2019-06-21,12.09,6.39,6.54,5.41,7.58,23.67,13.13,37.69,13.01,6.27,25.26,25.22,65.9,41.98,30.81,976.3,40.16,16.98,11.51,14.22,32.32,24.53,20.03,9.5,12.32,18.55,10.06,17.73,11.89,3.64,87.97,9.87,6.26,54.7,6.61,5.85,37.06,28.26,5.86,23.3,8.18,11.36,4.03,7.03,85.04,7.41,3.77,5.43,85.06,4.11
2019-06-24,12.03,6.41,6.66,5.4,7.54,23.6,13.18,37.96,13.06,6.23,25.4,25.35,66.06,42.96,31.17,987.1,40.62,17.17,11.3,14.24,32.33,25.04,20.35,9.46,12.24,18.53,9.99,18.24,11.85,3.66,88.21,9.71,6.29,55.35,6.58,5.88,37.1,28.48,5.89,22.79,8.17,11.27,4.05,7.01,85.51,7.44,3.78,5.39,85.1,4.16
2019-06-25,11.66,6.34,6.57,5.39,7.44,23.48,13.05,36.13,12.88,6.15,25.28,24.98,66.03,43.09,31.25,982.98,40.15,16.98,11.3,14.26,32.44,26.48,20.31,9.4,12.04,18.12,9.89,18.21,11.82,3.64,86.63,9.56,6.1,53.9,6.53,5.83,36.18,27.92,5.83,22.69,8.08,11.16,4.02,6.96,84.52,7.34,3.75,5.4,83.66,4.16
2019-06-26,11.66,6.34,6.52,5.46,7.55,23.29,12.95,35.47,12.77,6.17,25.6,25.86,66.5,42.45,31.96,979.86,40.49,17.27,11.46,13.92,32.83,23.83,20.32,9.35,12.11,18.12,9.92,17.9,11.85,3.62,86.4,9.43,6.08,54.3,6.54,5.85,36.21,28.0,5.84,22.07,8.06,11.21,3.83,6.99,85.0,7.38,3.74,5.59,86.89,4.08
2019-06-27,11.64,6.36,6.54,5.43,7.74,23.92,12.95,36.45,12.82,6.21,25.54,25.92,66.9,42.92,32.7,996.35,41.26,17.32,11.55,14.19,33.11,22.07,20.36,9.52,12.15,18.34,9.93,18.22,11.86,3.62,88.05,9.52,6.13,55.59,6.54,5.91,36.25,28.47,5.86,22.31,8.13,11.29,3.83,6.99,86.58,7.41,3.75,5.52,87.01,4.1
2019-06-28,11.68,6.35,6.5,5.47,7.72,23.81,13.08,35.98,12.76,6.16,25.5,25.3,66.0,42.79,32.57,984.0,41.5,17.29,11.28,14.19,33.41,21.08,20.38,9.57,12.05,18.29,9.95,18.35,11.85,3.6,88.61,9.49,6.12,55.03,6.52,5.89,36.51,28.32,5.75,22.32,8.09,11.32,3.81,6.88,88.65,7.44,3.74,5.56,86.68,3.96
2019-07-01,11.71,6.42,6.6,5.48,7.85,24.38,13.4,36.9,13.02,6.33,26.05,26.29,68.23,43.9,32.86,1031.86,41.96,17.8,12.41,14.48,34.26,21.37,20.4,9.86,13.26,18.59,10.14,18.74,12.16,3.62,91.84,9.73,6.16,57.87,6.59,5.92,37.36,29.76,5.87,22.76,8.2,11.47,3.85,6.93,90.2,7.46,3.76,5.61,91.1,4.03
2019-07-02,11.61,6.44,6.64,5.44,7.86,24.15,13.19,36.52,13.2,6.3,26.78,26.54,70.21,43.52,33.16,1025.0,42.59,17.98,12.13,14.26,34.47,21.51,20.62,9.84,13.3,18.45,10.06,18.51,12.26,3.64,91.06,9.62,6.16,57.33,6.59,5.93,37.04,29.35,5.91,22.4,8.17,11.39,3.85,6.91,91.18,7.48,3.77,6.03,67.97,4.11
2019-07-03,11.56,6.46,6.61,5.38,7.74,23.43,12.92,36.15,13.36,6.2,26.8,26.67,68.37,42.8,32.82,987.9,42.18,17.94,12.17,13.9,33.55,21.27,20.67,9.68,13.41,18.33,10.04,18.15,9.1,3.66,90.66,9.36,6.19,55.49,6.61,5.67,36.65,29.03,5.94,21.64,8.25,11.43,3.87,6.88,88.18,7.51,3.77,6.49,66.75,4.03
2019-07-04,11.62,6.44,6.61,5.45,7.82,23.6,12.86,36.08,13.64,6.21,26.85,26.51,66.11,42.86,33.39,981.2,42.78,17.78,11.86,13.79,33.41,21.09,20.53,9.75,13.26,18.29,10.15,18.23,8.95,3.66,89.9,9.43,6.21,54.39,6.65,5.68,36.05,28.75,6.05,21.58,8.23,11.56,3.87,6.9,83.3,7.5,3.77,6.45,65.9,4.02
2019-07-05,11.57,6.09,6.59,5.42,7.77,23.54,12.87,36.47,13.54,6.2,26.97,26.81,67.4,43.48,32.72,999.82,43.3,17.78,11.82,13.86,33.47,20.95,20.61,9.67,13.15,18.27,10.07,18.03,8.97,3.65,90.85,9.44,6.18,54.73,6.6,5.67,36.2,29.37,6.02,21.67,8.17,11.25,3.86,6.86,86.5,7.54,3.75,6.3,65.92,4.01
2019-07-08,11.36,6.0,6.44,5.33,7.5,23.17,12.7,35.56,13.44,6.01,26.19,26.09,66.5,41.87,31.9,984.86,41.77,17.46,11.32,13.58,32.98,21.36,19.07,9.29,12.68,17.79,9.75,17.58,8.88,3.6,88.59,9.02,6.12,52.69,6.46,5.59,34.93,28.3,5.89,21.21,7.96,10.96,3.79,6.75,85.0,7.46,3.71,6.09,64.63,3.89
2019-07-09,11.37,5.98,6.42,5.26,7.49,23.23,12.67,35.29,13.48,5.96,26.23,26.24,66.48,41.73,32.01,976.06,41.8,17.43,11.22,13.7,33.27,21.43,18.99,9.22,12.71,17.82,9.69,17.78,8.87,3.58,87.53,9.0,5.77,52.35,6.46,5.58,34.87,28.41,5.81,21.21,7.92,10.94,3.77,6.71,85.02,7.4,3.71,6.11,64.5,3.9
2019-07-10,11.35,5.98,6.35,5.2,7.39,23.2,12.48,35.12,13.46,5.92,25.69,27.32,67.41,41.44,31.57,982.52,40.82,17.31,11.16,13.69,33.16,21.27,19.07,9.17,12.73,17.72,9.63,18.03,8.79,3.59,87.88,8.95,5.74,52.66,6.42,5.55,35.37,28.27,5.77,21.12,7.88,10.86,3.78,6.66,87.94,6.99,3.7,6.01,64.38,3.86
2019-07-11,11.4,5.99,6.34,5.22,7.42,23.18,12.82,35.9,13.47,5.96,25.53,27.21,66.66,41.69,31.76,981.5,41.08,17.31,11.13,13.74,33.88,20.29,19.03,9.1,12.79,17.79,9.61,18.06,8.79,3.59,87.98,9.02,5.75,53.12,6.42,5.57,36.21,29.2,5.78,20.71,7.88,10.84,3.77,6.67,86.12,7.04,3.71,5.95,63.57,3.86
2019-07-12,11.52,6.03,6.33,5.24,7.44,23.37,13.13,35.4,13.55,5.96,23.9,27.13,66.45,42.1,30.4,986.09,41.23,17.31,11.08,13.88,33.83,19.73,19.03,9.16,12.77,18.18,9.69,18.07,8.86,3.6,88.75,9.25,5.8,54.76,6.43,5.62,37.67,30.67,5.85,20.77,7.88,10.93,3.8,6.67,87.71,7.17,3.72,5.92,63.5,3.85
2019-07-15,11.5,6.01,6.25,5.26,7.45,23.69,13.43,35.3,13.35,5.98,24.19,27.46,67.38,41.55,30.36,975.93,41.48,17.44,10.79,14.06,33.72,20.12,18.9,9.16,12.76,18.29,9.79,18.23,8.84,3.59,88.08,9.21,5.8,54.89,6.45,5.6,38.02,30.68,5.93,21.12,7.9,11.07,3.8,6.64,87.82,7.18,3.7,6.13,64.93,3.86
2019-07-16,11.55,6.0,6.25,5.3,7.52,23.43,13.42,35.31,13.52,6.0,23.96,27.33,66.06,41.45,30.76,968.0,40.9,17.19,10.73,13.99,32.69,20.06,19.07,9.16,12.66,18.17,9.82,18.14,8.85,3.58,86.95,9.2,5.8,54.21,6.49,5.61,37.96,30.13,5.96,20.93,7.89,11.09,3.8,6.62,86.2,7.18,3.69,6.09,64.85,3.87
2019-07-17,11.48,5.96,6.25,5.28,7.52,23.09,13.44,35.21,13.56,5.99,24.09,26.88,66.24,41.8,30.44,963.5,40.78,16.94,10.8,13.92,32.48,20.04,18.98,9.15,12.81,18.06,9.87,18.03,8.82,3.57,86.99,9.21,5.76,53.95,6.48,5.56,38.15,30.06,5.94,20.75,7.85,11.08,3.78,6.6,84.71,7.13,3.67,6.11,64.98,3.85
2019-07-18,11.49,5.96,6.22,5.24,7.39,22.72,13.71,35.32,13.55,5.92,23.66,26.44,66.02,40.81,29.99,947.5,40.17,16.71,10.35,13.75,32.11,19.72,18.96,8.91,12.36,18.09,9.86,17.8,8.9,3.55,86.73,9.14,5.75,52.7,6.44,5.57,38.8,30.08,5.93,20.48,7.77,10.97,3.76,6.53,85.2,7.23,3.65,5.95,64.28,3.83
2019-07-19,11.58,6.0,6.27,5.29,7.6,23.18,13.61,36.37,14.38,5.93,23.71,26.15,66.02,40.52,30.88,955.87,40.51,16.81,10.29,14.09,32.25,20.11,19.23,9.05,12.46,18.41,10.0,18.08,8.92,3.57,88.35,9.12,5.79,54.2,6.48,5.6,38.78,30.13,6.0,21.17,7.8,11.07,3.78,6.55,85.88,7.25,3.67,5.95,64.95,3.88
2019-07-22,11.48,5.97,6.19,5.26,7.56,22.8,13.71,36.37,14.5,5.83,23.39,26.48,66.54,40.28,30.67,957.02,40.54,16.55,9.99,13.89,32.26,19.59,19.11,9.04,12.25,18.37,9.91,17.81,8.85,3.57,87.68,8.88,5.77,53.8,6.43,5.64,38.3,30.25,5.94,20.84,7.71,11.0,3.79,6.45,88.02,7.22,3.67,5.72,64.52,3.75
2019-07-23,11.49,5.98,6.26,5.26,7.48,22.87,13.6,36.21,14.3,5.85,23.89,26.36,66.05,41.18,30.18,953.98,40.2,16.7,10.66,13.93,32.1,19.55,18.96,8.96,12.43,18.51,10.17,17.77,8.86,3.59,87.5,8.89,5.77,53.88,6.36,5.66,37.17,29.8,6.05,20.99,7.73,11.21,3.8,6.45,86.13,7.29,3.69,5.79,64.93,3.78
2019-07-24,11.59,6.0,6.31,5.28,7.41,23.26,13.92,36.43,14.31,5.95,24.69,26.78,66.6,42.64,30.53,946.36,40.36,16.88,10.73,13.97,32.42,19.63,19.1,9.05,13.06,18.73,10.21,17.95,8.88,3.59,88.85,9.07,5.79,55.05,6.42,5.69,38.45,30.5,6.04,21.35,7.79,11.24,3.81,6.48,85.97,7.37,3.69,5.82,65.66,3.74
2019-07-25,11.88,6.05,6.29,5.29,7.35,23.39,13.99,37.26,14.36,5.95,24.35,26.78,66.72,42.69,30.97,963.0,40.73,16.99,11.4,14.04,32.4,19.56,19.19,9.0,13.41,19.32,9.99,18.12,9.07,3.59,89.41,9.05,5.79,55.74,6.41,5.69,38.65,30.68,6.04,21.5,7.79,11.21,3.85,6.47,88.1,7.41,3.7,5.87,65.58,3.63
